order_id,customer_id,order_date,status,region_code
O00923,C0470,2024-09-25 17:37:35,Delivered,WEST
O00924,C0049,2025-11-28 23:17:35,Delivered,EAST
O00925,C0182,2025-04-27 19:36:35,Pending,NORTH
O00926,C0059,2026-06-18 15:42:35,Pending,WEST
O00927,C0024,2024-11-03 15:27:35,Pending,EAST
O00928,C0301,2025-11-18 22:59:35,Pending,EAST
O00929,C0175,2025-02-17 07:42:35,Delivered,EAST
O00930,C0447,2026-06-30 04:58:35,Delivered,NORTH
O00931,C0203,2024-12-07 01:41:35,Pending,WEST
O00932,C0355,2025-09-28 23:18:35,Pending,WEST
O00933,C0156,2026-05-05 20:54:35,Pending,WEST
O00934,C0412,2025-06-15 03:39:35,Delivered,SOUTH
O00935,C0058,2024-08-26 23:43:35,Cancelled,SOUTH
O00936,C0247,2026-06-05 06:12:35,Delivered,SOUTH
O00937,C0045,2025-06-14 15:40:35,Delivered,NORTH
O00938,C0060,2025-01-27 06:18:35,Pending,WEST
O00939,C0242,2024-08-30 16:08:35,Delivered,EAST
O00940,,2025-09-15 02:52:35,Delivered,WEST
O00941,C0213,2025-12-31 01:08:35,Delivered,EAST
O00942,C0019,2025-12-22 14:02:35,Delivered,WEST
O00943,C0119,2024-10-11 17:32:35,Delivered,EAST
O00944,C0284,2024-10-14 10:28:35,Pending,WEST
O00945,C0060,2025-12-29 21:12:35,Delivered,WEST
O00946,C0011,2025-01-22 11:17:35,Delivered,EAST
O00947,C0225,2025-04-04 17:45:35,Delivered,EAST
O00948,C0472,2026-04-19 00:13:35,Delivered,EAST
O00949,C0371,2026-08-08 13:57:35,Cancelled,EAST
O00950,C0408,2025-12-06 07:10:35,Delivered,NORTH
O00951,C0342,2025-12-17 05:42:35,Delivered,WEST
O00952,C0052,2025-10-09 16:50:35,Delivered,NORTH
O00953,C0010,2025-08-12 09:53:35,Pending,SOUTH
O00954,C0424,2026-01-07 03:22:35,Delivered,WEST
O00955,C0059,2026-05-04 08:38:35,Delivered,WEST
O00956,C0133,2025-07-24 13:20:35,Delivered,EAST
O00957,C0459,2025-01-12 00:26:35,Delivered,NORTH
O00958,C0362,2024-09-30 16:22:35,Delivered,NORTH
O00959,C0500,2024-11-26 21:10:35,Pending,NORTH
O00960,,2026-03-08 03:03:35,Delivered,NORTH
O00961,C0446,2025-03-08 12:41:35,Pending,WEST
O00962,C0391,2026-01-10 17:17:35,Cancelled,SOUTH
O00963,C0332,2025-08-17 12:23:35,Delivered,SOUTH
O00964,C0225,2025-10-09 01:46:35,Cancelled,WEST
O00965,C0175,2025-05-30 17:41:35,Delivered,EAST
O00966,C0367,2025-10-08 13:11:35,Pending,SOUTH
O00967,C0386,2026-02-03 15:21:35,Delivered,WEST
O00968,C0212,2025-10-03 16:25:35,Delivered,EAST
O00969,C0484,2024-09-09 15:40:35,Pending,NORTH
O00970,C0044,2025-07-22 11:56:35,Returned,SOUTH
O00971,C0223,2024-10-11 14:19:35,Delivered,SOUTH
O00972,C0463,2026-03-21 03:11:35,Returned,EAST
O00973,C0215,2025-09-25 23:15:35,Delivered,EAST
O00974,C0370,2025-06-27 12:31:35,Cancelled,SOUTH
O00975,C0359,2025-09-27 16:12:35,Delivered,WEST
O00976,C0358,2025-07-29 21:56:35,Pending,EAST
O00977,C0044,2024-09-16 18:52:35,Delivered,SOUTH
O00978,C0267,2026-02-14 10:44:35,Delivered,EAST
O00979,C0267,2025-07-24 21:41:35,Delivered,EAST
O00980,,2025-06-18 00:58:35,Returned,NORTH
O00981,C0375,2024-10-10 12:47:35,Pending,EAST
O00982,C0064,2024-09-27 21:38:35,Delivered,NORTH
O00983,C0233,2025-07-23 09:22:35,Pending,SOUTH
O00984,C0180,2025-06-12 11:13:35,Pending,SOUTH
O00985,C0366,2025-08-31 18:18:35,Delivered,EAST
O00986,C0265,2026-03-29 08:23:35,Pending,WEST
O00987,C0051,2025-01-07 23:58:35,Cancelled,NORTH
O00988,C0048,2024-10-12 15:27:35,Delivered,SOUTH
O00989,C0229,2024-10-28 13:14:35,Delivered,WEST
O00990,C0447,2025-05-07 20:02:35,Pending,WEST
O00991,C0353,2025-12-25 00:57:35,Cancelled,SOUTH
O00992,C0259,2024-12-18 17:16:35,Delivered,NORTH
O00993,C0356,2025-03-15 16:01:35,Delivered,SOUTH
O00994,C0484,2026-03-05 13:29:35,Returned,WEST
O00995,C0057,2024-12-11 13:07:35,Delivered,SOUTH
O00996,C0061,2025-08-25 10:54:35,Delivered,WEST
O00997,C0015,2025-01-03 06:21:35,Delivered,NORTH
O00998,C0480,2025-06-18 10:44:35,Delivered,WEST
O00999,C0002,2024-12-13 18:53:35,Delivered,NORTH
O01000,,2025-12-15 19:50:35,Delivered,EAST
